reg;jour;pop;P;tx_std
01;2020-05-13;376879;0;0
02;2020-05-13;358749;4;0.938494873237301
03;2020-05-13;290691;0;0
04;2020-05-13;859959;1;0.109044990470523
05;2020-05-13;5997;0;0
06;2020-05-13;279471;9;5.53626420346381
07;2020-05-13;9961;0;0
08;2020-05-13;35334;0;0
11;2020-05-13;12278210;281;2.57032654684125
24;2020-05-13;2559073;30;1.15980415049904
27;2020-05-13;2783039;19;0.630792730930806
28;2020-05-13;3303500;36;1.06103509233639
32;2020-05-13;5962662;75;1.33893030454228
44;2020-05-13;5511747;151;2.72662338382586
52;2020-05-13;3801797;22;0.571223302466366
53;2020-05-13;3340379;10;0.302235311436582
75;2020-05-13;5999982;38;0.64453169401398
76;2020-05-13;5924858;56;0.904431912494247
84;2020-05-13;8032377;56;0.697974565275847
93;2020-05-13;5055651;85;1.58048805899868
94;2020-05-13;344679;6;1.72522330667726
01;2020-05-14;376879;0;0
02;2020-05-14;358749;0;0
03;2020-05-14;290691;0;0
04;2020-05-14;859959;1;0.133433395307198
05;2020-05-14;5997;0;0
06;2020-05-14;279471;9;5.72072913678642
07;2020-05-14;9961;0;0
08;2020-05-14;35334;0;0
11;2020-05-14;12278210;309;2.75641204864955
24;2020-05-14;2559073;33;1.22716287536585
27;2020-05-14;2783039;32;1.07401382141989
28;2020-05-14;3303500;24;0.712590872055798
32;2020-05-14;5962662;94;1.68644750303394
44;2020-05-14;5511747;109;1.9748345550561
52;2020-05-14;3801797;25;0.65444534271377
53;2020-05-14;3340379;17;0.513069887464676
75;2020-05-14;5999982;23;0.368992842717425
76;2020-05-14;5924858;75;1.22827540870323
84;2020-05-14;8032377;103;1.28259733969621
93;2020-05-14;5055651;90;1.67950872133587
94;2020-05-14;344679;3;0.813175316480706
01;2020-05-15;376879;0;0
02;2020-05-15;358749;0;0
03;2020-05-15;290691;0;0
04;2020-05-15;859959;1;0.0917088584286915
05;2020-05-15;5997;0;0
06;2020-05-15;279471;12;6.50909531361698
07;2020-05-15;9961;0;0
08;2020-05-15;35334;0;0
11;2020-05-15;12278210;260;2.3519570737069
24;2020-05-15;2559073;53;2.00056069455991
27;2020-05-15;2783039;63;2.08526379912204
28;2020-05-15;3303500;23;0.680265041105796
32;2020-05-15;5962662;83;1.50563642124017
44;2020-05-15;5511747;147;2.65178670475895
52;2020-05-15;3801797;37;0.962914260639679
53;2020-05-15;3340379;78;2.41274353229068
75;2020-05-15;5999982;28;0.478236034646147
76;2020-05-15;5924858;52;0.82870922107509
84;2020-05-15;8032377;78;0.968440387908325
93;2020-05-15;5055651;73;1.37337702140582
94;2020-05-15;344679;1;0.264541156874857
01;2020-05-16;376879;0;0
02;2020-05-16;358749;1;0.294503420029641
03;2020-05-16;290691;0;0
04;2020-05-16;859959;1;0.118172346632202
05;2020-05-16;5997;0;0
06;2020-05-16;279471;0;0
07;2020-05-16;9961;0;0
08;2020-05-16;35334;0;0
11;2020-05-16;12278210;63;0.594982982450278
24;2020-05-16;2559073;35;1.3882200396849
27;2020-05-16;2783039;23;0.803382815772067
28;2020-05-16;3303500;6;0.180612415689889
32;2020-05-16;5962662;29;0.526746825659353
44;2020-05-16;5511747;39;0.704917080408589
52;2020-05-16;3801797;17;0.453214253891257
53;2020-05-16;3340379;17;0.521896323344738
75;2020-05-16;5999982;8;0.122867098850416
76;2020-05-16;5924858;10;0.159552963748545
84;2020-05-16;8032377;25;0.310247226464389
93;2020-05-16;5055651;15;0.274984908612774
94;2020-05-16;344679;1;0.273450315457004
01;2020-05-17;376879;0;0
02;2020-05-17;358749;0;0
03;2020-05-17;290691;0;0
04;2020-05-17;859959;3;0.330496736216775
05;2020-05-17;5997;0;0
06;2020-05-17;279471;0;0
07;2020-05-17;9961;0;0
08;2020-05-17;35334;0;0
11;2020-05-17;12278210;52;0.520224459959846
24;2020-05-17;2559073;17;0.691976996823006
27;2020-05-17;2783039;8;0.268957444458049
28;2020-05-17;3303500;8;0.25341148132805
32;2020-05-17;5962662;10;0.179926427457583
44;2020-05-17;5511747;6;0.105020603412192
52;2020-05-17;3801797;5;0.124157093873402
53;2020-05-17;3340379;3;0.0936994914834497
75;2020-05-17;5999982;2;0.0330105904765197
76;2020-05-17;5924858;6;0.0956246843020693
84;2020-05-17;8032377;13;0.161423524880843
93;2020-05-17;5055651;6;0.11149932715525
94;2020-05-17;344679;0;0
01;2020-05-18;376879;0;0
02;2020-05-18;358749;2;0.692040451855696
03;2020-05-18;290691;3;1.38912235513691
04;2020-05-18;859959;0;0
05;2020-05-18;5997;0;0
06;2020-05-18;279471;2;0.476548462594223
07;2020-05-18;9961;0;0
08;2020-05-18;35334;0;0
11;2020-05-18;12278210;318;2.9846172482474
24;2020-05-18;2559073;51;1.97475053686172
27;2020-05-18;2783039;41;1.38011189697786
28;2020-05-18;3303500;28;0.804543839183801
32;2020-05-18;5962662;100;1.75503377099667
44;2020-05-18;5511747;165;2.98776948988257
52;2020-05-18;3801797;47;1.19689850721251
53;2020-05-18;3340379;24;0.755811807626304
75;2020-05-18;5999982;52;0.884604224037985
76;2020-05-18;5924858;85;1.30883234628132
84;2020-05-18;8032377;72;0.895897903134929
93;2020-05-18;5055651;118;2.21811108219762
94;2020-05-18;344679;2;0.644593519871913
01;2020-05-19;376879;0;0
02;2020-05-19;358749;0;0
03;2020-05-19;290691;0;0
04;2020-05-19;859959;1;0.105407920445012
05;2020-05-19;5997;0;0
06;2020-05-19;279471;0;0
07;2020-05-19;9961;0;0
08;2020-05-19;35334;0;0
11;2020-05-19;12278210;307;2.83101131404943
24;2020-05-19;2559073;45;1.70920663841093
27;2020-05-19;2783039;38;1.27028286803118
28;2020-05-19;3303500;20;0.598188446965124
32;2020-05-19;5962662;130;2.35160815198128
44;2020-05-19;5511747;139;2.54282052479603
52;2020-05-19;3801797;40;1.04886411662726
53;2020-05-19;3340379;53;1.63449317245532
75;2020-05-19;5999982;78;1.27156939466031
76;2020-05-19;5924858;55;0.892995510377803
84;2020-05-19;8032377;71;0.881629616237478
93;2020-05-19;5055651;58;1.07804165486728
94;2020-05-19;344679;4;1.07385689431745
01;2020-05-20;376879;1;0.231156699708892
02;2020-05-20;358749;4;1.36640054691169
03;2020-05-20;290691;0;0
04;2020-05-20;859959;3;0.467519016936718
05;2020-05-20;5997;0;0
06;2020-05-20;279471;2;0.910187206921095
07;2020-05-20;9961;0;0
08;2020-05-20;35334;0;0
11;2020-05-20;12278210;289;2.66224568944486
24;2020-05-20;2559073;53;2.09677784197053
27;2020-05-20;2783039;30;1.08562241292297
28;2020-05-20;3303500;13;0.38382347621049
32;2020-05-20;5962662;118;2.06184982607127
44;2020-05-20;5511747;195;3.51666127354027
52;2020-05-20;3801797;63;1.66174380426305
53;2020-05-20;3340379;37;1.14321614071294
75;2020-05-20;5999982;60;1.00668882431361
76;2020-05-20;5924858;50;0.783359667431644
84;2020-05-20;8032377;60;0.746262143536076
93;2020-05-20;5055651;59;1.105688617339
94;2020-05-20;344679;3;0.846484271020098
01;2020-05-21;376879;2;0.546543888948148
02;2020-05-21;358749;0;0
03;2020-05-21;290691;0;0
04;2020-05-21;859959;0;0
05;2020-05-21;5997;0;0
06;2020-05-21;279471;0;0
07;2020-05-21;9961;0;0
08;2020-05-21;35334;0;0
11;2020-05-21;12278210;41;0.38283043675682
24;2020-05-21;2559073;11;0.431988793828859
27;2020-05-21;2783039;5;0.15391107656289
28;2020-05-21;3303500;5;0.144146257549879
32;2020-05-21;5962662;22;0.415172922403762
44;2020-05-21;5511747;22;0.400682985932988
52;2020-05-21;3801797;18;0.475917963216414
53;2020-05-21;3340379;28;0.85103254532022
75;2020-05-21;5999982;1;0.019327738400118
76;2020-05-21;5924858;1;0.0173556042206727
84;2020-05-21;8032377;15;0.186272847365447
93;2020-05-21;5055651;9;0.160499020515464
94;2020-05-21;344679;0;0
01;2020-05-22;376879;3;0.742336861262787
02;2020-05-22;358749;0;0
03;2020-05-22;290691;12;3.45562870037986
04;2020-05-22;859959;2;0.224224427227739
05;2020-05-22;5997;0;0
06;2020-05-22;279471;1;0.199293716094608
07;2020-05-22;9961;0;0
08;2020-05-22;35334;1;2.67564970759881
11;2020-05-22;12278210;195;1.76425139646873
24;2020-05-22;2559073;20;0.776410298553728
27;2020-05-22;2783039;34;1.19825821562741
28;2020-05-22;3303500;16;0.466077790501466
32;2020-05-22;5962662;144;2.61339121894177
44;2020-05-22;5511747;90;1.62701645905691
52;2020-05-22;3801797;38;0.994609171094275
53;2020-05-22;3340379;27;0.795246961607148
75;2020-05-22;5999982;56;0.906686254743262
76;2020-05-22;5924858;23;0.368114067606198
84;2020-05-22;8032377;74;0.921222536170792
93;2020-05-22;5055651;38;0.715994328842816
94;2020-05-22;344679;0;0
01;2020-05-23;376879;0;0
02;2020-05-23;358749;0;0
03;2020-05-23;290691;22;6.92218009664045
04;2020-05-23;859959;2;0.314757960481993
05;2020-05-23;5997;0;0
06;2020-05-23;279471;3;0.734914927241263
07;2020-05-23;9961;0;0
08;2020-05-23;35334;0;0
11;2020-05-23;12278210;52;0.471711756553171
24;2020-05-23;2559073;7;0.253713451755857
27;2020-05-23;2783039;12;0.403771630003146
28;2020-05-23;3303500;6;0.177449962997561
32;2020-05-23;5962662;43;0.732090158326652
44;2020-05-23;5511747;21;0.377706712449614
52;2020-05-23;3801797;8;0.209174211569743
53;2020-05-23;3340379;11;0.328284135855059
75;2020-05-23;5999982;20;0.297722309826757
76;2020-05-23;5924858;10;0.15311369375221
84;2020-05-23;8032377;22;0.272677754029739
93;2020-05-23;5055651;11;0.211045589478909
94;2020-05-23;344679;2;0.590118455395035
01;2020-05-24;376879;1;0.242408007205389
02;2020-05-24;358749;0;0
03;2020-05-24;290691;28;8.73841792447966
04;2020-05-24;859959;1;0.0917088584286915
05;2020-05-24;5997;0;0
06;2020-05-24;279471;7;2.03130977292542
07;2020-05-24;9961;0;0
08;2020-05-24;35334;0;0
11;2020-05-24;12278210;29;0.254572646633389
24;2020-05-24;2559073;9;0.340585179646318
27;2020-05-24;2783039;6;0.206006101137973
28;2020-05-24;3303500;4;0.122013174269414
32;2020-05-24;5962662;12;0.220390606652563
44;2020-05-24;5511747;7;0.130093267992573
52;2020-05-24;3801797;8;0.20775817783654
53;2020-05-24;3340379;7;0.194319729216295
75;2020-05-24;5999982;0;0
76;2020-05-24;5924858;7;0.114247758771492
84;2020-05-24;8032377;2;0.0249376066770767
93;2020-05-24;5055651;4;0.079957496619883
94;2020-05-24;344679;0;0
01;2020-05-25;376879;1;0.333884672126311
02;2020-05-25;358749;1;0.226226769280059
03;2020-05-25;290691;14;4.36619157174034
04;2020-05-25;859959;2;0.212653886542381
05;2020-05-25;5997;0;0
06;2020-05-25;279471;6;1.86547480500684
07;2020-05-25;9961;0;0
08;2020-05-25;35334;0;0
11;2020-05-25;12278210;222;1.9855103829629
24;2020-05-25;2559073;31;1.22830570201878
27;2020-05-25;2783039;22;0.752457688294522
28;2020-05-25;3303500;11;0.31704196406539
32;2020-05-25;5962662;110;1.91159835850677
44;2020-05-25;5511747;92;1.65850094280935
52;2020-05-25;3801797;24;0.627909922923689
53;2020-05-25;3340379;21;0.631904940385577
75;2020-05-25;5999982;29;0.481803961029712
76;2020-05-25;5924858;22;0.354963687670518
84;2020-05-25;8032377;44;0.548389569778499
93;2020-05-25;5055651;40;0.725300811735223
94;2020-05-25;344679;1;0.264541156874857
01;2020-05-26;376879;1;0.249615594425845
02;2020-05-26;358749;1;0.194884598229293
03;2020-05-26;290691;12;5.67647432296041
04;2020-05-26;859959;2;0.237629331252031
05;2020-05-26;5997;0;0
06;2020-05-26;279471;28;10.0600086885075
07;2020-05-26;9961;0;0
08;2020-05-26;35334;0;0
11;2020-05-26;12278210;245;2.22802857906029
24;2020-05-26;2559073;24;0.921395024098709
27;2020-05-26;2783039;11;0.373679832974269
28;2020-05-26;3303500;12;0.352518242239652
32;2020-05-26;5962662;116;2.04424232367144
44;2020-05-26;5511747;91;1.64995657765187
52;2020-05-26;3801797;36;0.939360699914362
53;2020-05-26;3340379;18;0.542753051926062
75;2020-05-26;5999982;43;0.727961675095829
76;2020-05-26;5924858;18;0.29149014101319
84;2020-05-26;8032377;42;0.52472657413777
93;2020-05-26;5055651;42;0.800335463462193
94;2020-05-26;344679;1;0.264541156874857
01;2020-05-27;376879;0;0
02;2020-05-27;358749;0;0
03;2020-05-27;290691;20;7.7134416805519
04;2020-05-27;859959;2;0.227217337102725
05;2020-05-27;5997;0;0
06;2020-05-27;279471;17;10.5117188711469
07;2020-05-27;9961;0;0
08;2020-05-27;35334;0;0
11;2020-05-27;12278210;242;2.23184860188245
24;2020-05-27;2559073;16;0.612718155541895
27;2020-05-27;2783039;15;0.4964540964059
28;2020-05-27;3303500;8;0.243614690070428
32;2020-05-27;5962662;104;1.86142076454685
44;2020-05-27;5511747;60;1.09368903976697
52;2020-05-27;3801797;56;1.47354168822561
53;2020-05-27;3340379;21;0.64186995133421
75;2020-05-27;5999982;42;0.686204183616979
76;2020-05-27;5924858;32;0.520573732472047
84;2020-05-27;8032377;46;0.573527912151248
93;2020-05-27;5055651;39;0.752443934233389
94;2020-05-27;344679;0;0
01;2020-05-28;376879;1;0.22647813087465
02;2020-05-28;358749;2;0.462693756771585
03;2020-05-28;290691;4;2.58177409325431
04;2020-05-28;859959;5;0.520993970050436
05;2020-05-28;5997;0;0
06;2020-05-28;279471;50;21.5286889785489
07;2020-05-28;9961;0;0
08;2020-05-28;35334;0;0
11;2020-05-28;12278210;177;1.50036190922284
24;2020-05-28;2559073;44;1.66089048245572
27;2020-05-28;2783039;13;0.473796913889738
28;2020-05-28;3303500;6;0.179370019004566
32;2020-05-28;5962662;55;0.951994496555731
44;2020-05-28;5511747;66;1.18995670299898
52;2020-05-28;3801797;41;1.05208783045195
53;2020-05-28;3340379;18;0.515720257297906
75;2020-05-28;5999982;24;0.396112189262094
76;2020-05-28;5924858;13;0.217471476724384
84;2020-05-28;8032377;42;0.524275319407039
93;2020-05-28;5055651;41;0.795005200525366
94;2020-05-28;344679;3;0.80443054909389
01;2020-05-29;376879;0;0
02;2020-05-29;358749;1;0.194884598229293
03;2020-05-29;290691;4;1.99315341395032
04;2020-05-29;859959;1;0.109044990470523
05;2020-05-29;5997;0;0
06;2020-05-29;279471;28;16.6996327801685
07;2020-05-29;9961;0;0
08;2020-05-29;35334;1;2.64403663937031
11;2020-05-29;12278210;164;1.44568713418558
24;2020-05-29;2559073;28;1.08259411434192
27;2020-05-29;2783039;8;0.275064904583873
28;2020-05-29;3303500;10;0.301258986809165
32;2020-05-29;5962662;84;1.46630027617643
44;2020-05-29;5511747;78;1.41850302749881
52;2020-05-29;3801797;41;1.08031542756923
53;2020-05-29;3340379;6;0.176304805935791
75;2020-05-29;5999982;14;0.224358756316687
76;2020-05-29;5924858;27;0.447403096229118
84;2020-05-29;8032377;32;0.398738959455892
93;2020-05-29;5055651;17;0.312589962079788
94;2020-05-29;344679;1;0.228099733452633
01;2020-05-30;376879;0;0
02;2020-05-30;358749;0;0
03;2020-05-30;290691;5;1.62340667836894
04;2020-05-30;859959;1;0.120945028113689
05;2020-05-30;5997;0;0
06;2020-05-30;279471;96;36.2926289069281
07;2020-05-30;9961;0;0
08;2020-05-30;35334;0;0
11;2020-05-30;12278210;68;0.628935928542158
24;2020-05-30;2559073;5;0.18806320330021
27;2020-05-30;2783039;12;0.397349491078347
28;2020-05-30;3303500;2;0.0595090895577269
32;2020-05-30;5962662;37;0.626731222996672
44;2020-05-30;5511747;23;0.420863695176474
52;2020-05-30;3801797;23;0.604989726866657
53;2020-05-30;3340379;7;0.212513942074942
75;2020-05-30;5999982;14;0.237245346702117
76;2020-05-30;5924858;11;0.183190861627686
84;2020-05-30;8032377;22;0.274121668233956
93;2020-05-30;5055651;10;0.196478544205715
94;2020-05-30;344679;0;0
01;2020-05-31;376879;0;0
02;2020-05-31;358749;0;0
03;2020-05-31;290691;17;6.8620549785803
04;2020-05-31;859959;3;0.318926195531417
05;2020-05-31;5997;0;0
06;2020-05-31;279471;62;26.1408627819744
07;2020-05-31;9961;0;0
08;2020-05-31;35334;0;0
11;2020-05-31;12278210;29;0.261537551307824
24;2020-05-31;2559073;6;0.230587792208958
27;2020-05-31;2783039;4;0.139510184616303
28;2020-05-31;3303500;2;0.0592859743500981
32;2020-05-31;5962662;5;0.086031241512509
44;2020-05-31;5511747;6;0.110533867873063
52;2020-05-31;3801797;18;0.480505791172397
53;2020-05-31;3340379;4;0.119506823405246
75;2020-05-31;5999982;1;0.0182735178873956
76;2020-05-31;5924858;1;0.0172333196273991
84;2020-05-31;8032377;3;0.0371355464595143
93;2020-05-31;5055651;18;0.367173734940568
94;2020-05-31;344679;0;0
01;2020-06-01;376879;0;0
02;2020-06-01;358749;0;0
03;2020-06-01;290691;3;1.06505410636879
04;2020-06-01;859959;0;0
05;2020-06-01;5997;0;0
06;2020-06-01;279471;47;21.9543339462184
07;2020-06-01;9961;0;0
08;2020-06-01;35334;0;0
11;2020-06-01;12278210;33;0.272308911078035
24;2020-06-01;2559073;2;0.076281961709197
27;2020-06-01;2783039;3;0.0912215881423798
28;2020-06-01;3303500;5;0.147518681940941
32;2020-06-01;5962662;19;0.341108174595404
44;2020-06-01;5511747;9;0.161450675740953
52;2020-06-01;3801797;7;0.178800347114038
53;2020-06-01;3340379;1;0.0298872618986361
75;2020-06-01;5999982;6;0.0983823242301933
76;2020-06-01;5924858;2;0.032212448580767
84;2020-06-01;8032377;12;0.149849538985613
93;2020-06-01;5055651;8;0.151439178138528
94;2020-06-01;344679;0;0
01;2020-06-02;376879;2;0.478186060202746
02;2020-06-02;358749;1;0.320647008373578
03;2020-06-02;290691;19;6.74738511565682
04;2020-06-02;859959;2;0.241890056227378
05;2020-06-02;5997;0;0
06;2020-06-02;279471;36;28.8266026457189
07;2020-06-02;9961;0;0
08;2020-06-02;35334;0;0
11;2020-06-02;12278210;212;1.90374973854758
24;2020-06-02;2559073;12;0.446971294753679
27;2020-06-02;2783039;26;0.871145284105872
28;2020-06-02;3303500;9;0.277919087664655
32;2020-06-02;5962662;77;1.35546691976326
44;2020-06-02;5511747;140;2.54092977349188
52;2020-06-02;3801797;47;1.24038967374571
53;2020-06-02;3340379;8;0.2509065758739
75;2020-06-02;5999982;12;0.196273445006328
76;2020-06-02;5924858;19;0.312500777423528
84;2020-06-02;8032377;49;0.610234056049474
93;2020-06-02;5055651;49;0.926775610772786
94;2020-06-02;344679;1;0.273450315457004
01;2020-06-03;376879;0;0
02;2020-06-03;358749;1;0.28298672265724
03;2020-06-03;290691;10;4.80919656738353
04;2020-06-03;859959;3;0.330496736216775
05;2020-06-03;5997;0;0
06;2020-06-03;279471;26;13.0257211553493
07;2020-06-03;9961;0;0
08;2020-06-03;35334;0;0
11;2020-06-03;12278210;167;1.44526626867074
24;2020-06-03;2559073;15;0.570617143831316
27;2020-06-03;2783039;15;0.521146158765455
28;2020-06-03;3303500;6;0.188916041307291
32;2020-06-03;5962662;80;1.40746319654035
44;2020-06-03;5511747;137;2.47697606216809
52;2020-06-03;3801797;22;0.57718354082636
53;2020-06-03;3340379;7;0.202043022703589
75;2020-06-03;5999982;23;0.364621975988169
76;2020-06-03;5924858;16;0.264497819943338
84;2020-06-03;8032377;38;0.472925390553648
93;2020-06-03;5055651;55;1.05412319316042
94;2020-06-03;344679;2;0.509437318790611
01;2020-06-04;376879;0;0
02;2020-06-04;358749;3;0.807973887615092
03;2020-06-04;290691;33;11.8277143481251
04;2020-06-04;859959;0;0
05;2020-06-04;5997;0;0
06;2020-06-04;279471;19;9.17844008809035
07;2020-06-04;9961;0;0
08;2020-06-04;35334;0;0
11;2020-06-04;12278210;174;1.54706740447454
24;2020-06-04;2559073;19;0.695807887522149
27;2020-06-04;2783039;13;0.436647459575226
28;2020-06-04;3303500;9;0.268164929394972
32;2020-06-04;5962662;73;1.27431557274424
44;2020-06-04;5511747;84;1.53792851043122
52;2020-06-04;3801797;19;0.488063382761285
53;2020-06-04;3340379;5;0.13949992259074
75;2020-06-04;5999982;10;0.159229338468215
76;2020-06-04;5924858;32;0.537326454910329
84;2020-06-04;8032377;27;0.335691799211018
93;2020-06-04;5055651;86;1.73273945257514
94;2020-06-04;344679;1;0.247654459655577
01;2020-06-05;376879;4;1.1077441786105
02;2020-06-05;358749;4;1.02806042393897
03;2020-06-05;290691;23;8.82522468817549
04;2020-06-05;859959;1;0.0917088584286915
05;2020-06-05;5997;1;15.7259459803759
06;2020-06-05;279471;19;13.6911783884326
07;2020-06-05;9961;0;0
08;2020-06-05;35334;0;0
11;2020-06-05;12278210;151;1.30181962018939
24;2020-06-05;2559073;10;0.36089366335489
27;2020-06-05;2783039;12;0.404043198129445
28;2020-06-05;3303500;5;0.156143406136435
32;2020-06-05;5962662;84;1.4706933707887
44;2020-06-05;5511747;68;1.2361623176273
52;2020-06-05;3801797;43;1.13076229070933
53;2020-06-05;3340379;5;0.149163066526213
75;2020-06-05;5999982;8;0.12382474593923
76;2020-06-05;5924858;18;0.299478818678348
84;2020-06-05;8032377;26;0.323749940849666
93;2020-06-05;5055651;46;0.886733927682015
94;2020-06-05;344679;2;0.556237527099973
01;2020-06-06;376879;1;0.201311618559306
02;2020-06-06;358749;0;0
03;2020-06-06;290691;29;11.9643665217389
04;2020-06-06;859959;0;0
05;2020-06-06;5997;0;0
06;2020-06-06;279471;12;6.74445403980111
07;2020-06-06;9961;0;0
08;2020-06-06;35334;0;0
11;2020-06-06;12278210;69;0.596432639197246
24;2020-06-06;2559073;2;0.0851537136155311
27;2020-06-06;2783039;8;0.276038040467374
28;2020-06-06;3303500;8;0.250361930786384
32;2020-06-06;5962662;46;0.825459257282101
44;2020-06-06;5511747;25;0.455704581066586
52;2020-06-06;3801797;12;0.31707353865961
53;2020-06-06;3340379;5;0.157640996719284
75;2020-06-06;5999982;7;0.121924778395015
76;2020-06-06;5924858;9;0.151661246874312
84;2020-06-06;8032377;19;0.236675127514095
93;2020-06-06;5055651;21;0.416634309927405
94;2020-06-06;344679;1;0.300531466150099
01;2020-06-07;376879;0;0
02;2020-06-07;358749;0;0
03;2020-06-07;290691;17;5.02311920019645
04;2020-06-07;859959;1;0.105671108093741
05;2020-06-07;5997;0;0
06;2020-06-07;279471;4;4.82043248959393
07;2020-06-07;9961;0;0
08;2020-06-07;35334;0;0
11;2020-06-07;12278210;27;0.241444173344607
24;2020-06-07;2559073;0;0
27;2020-06-07;2783039;0;0
28;2020-06-07;3303500;2;0.0571027145836481
32;2020-06-07;5962662;14;0.257026173406686
44;2020-06-07;5511747;21;0.374744131815548
52;2020-06-07;3801797;6;0.153927830511634
53;2020-06-07;3340379;1;0.0266931817491469
75;2020-06-07;5999982;1;0.0188721194493819
76;2020-06-07;5924858;1;0.0172333196273991
84;2020-06-07;8032377;6;0.0754236007465079
93;2020-06-07;5055651;5;0.094979724612796
94;2020-06-07;344679;0;0
01;2020-06-08;376879;0;0
02;2020-06-08;358749;3;0.878084871685137
03;2020-06-08;290691;59;22.1937697705295
04;2020-06-08;859959;1;0.180875719762263
05;2020-06-08;5997;0;0
06;2020-06-08;279471;13;7.42498577995439
07;2020-06-08;9961;0;0
08;2020-06-08;35334;1;2.01285089482041
11;2020-06-08;12278210;134;1.14938670257678
24;2020-06-08;2559073;13;0.474633242247506
27;2020-06-08;2783039;9;0.293351088122811
28;2020-06-08;3303500;8;0.241736298635711
32;2020-06-08;5962662;97;1.65104352522151
44;2020-06-08;5511747;75;1.36224327140513
52;2020-06-08;3801797;27;0.714140576681837
53;2020-06-08;3340379;6;0.177765960117828
75;2020-06-08;5999982;6;0.110121794184233
76;2020-06-08;5924858;16;0.263036906837881
84;2020-06-08;8032377;38;0.475251907568808
93;2020-06-08;5055651;38;0.756254448922848
94;2020-06-08;344679;2;0.607623911954813
01;2020-06-09;376879;0;0
02;2020-06-09;358749;4;1.20000899048925
03;2020-06-09;290691;47;16.6424220741759
04;2020-06-09;859959;4;0.437382744515145
05;2020-06-09;5997;0;0
06;2020-06-09;279471;32;22.5242443122368
07;2020-06-09;9961;0;0
08;2020-06-09;35334;0;0
11;2020-06-09;12278210;138;1.14701480706588
24;2020-06-09;2559073;15;0.538520852884212
27;2020-06-09;2783039;8;0.265896282201807
28;2020-06-09;3303500;9;0.265823579272484
32;2020-06-09;5962662;61;1.06140809758956
44;2020-06-09;5511747;63;1.14132873573399
52;2020-06-09;3801797;25;0.646355599249308
53;2020-06-09;3340379;5;0.150523700503378
75;2020-06-09;5999982;7;0.115977171804495
76;2020-06-09;5924858;43;0.737057470474331
84;2020-06-09;8032377;25;0.311374782808531
93;2020-06-09;5055651;38;0.770521092516024
94;2020-06-09;344679;0;0
01;2020-06-10;376879;1;0.201311618559306
02;2020-06-10;358749;1;0.347613671001713
03;2020-06-10;290691;41;14.7417975816695
04;2020-06-10;859959;1;0.0917088584286915
05;2020-06-10;5997;0;0
06;2020-06-10;279471;24;12.4650587647554
07;2020-06-10;9961;0;0
08;2020-06-10;35334;0;0
11;2020-06-10;12278210;135;1.18534888423117
24;2020-06-10;2559073;8;0.303649767497783
27;2020-06-10;2783039;10;0.333420820051799
28;2020-06-10;3303500;6;0.178075428257454
32;2020-06-10;5962662;50;0.856042958272819
44;2020-06-10;5511747;57;1.02895454385834
52;2020-06-10;3801797;23;0.620389179579662
53;2020-06-10;3340379;5;0.145632056510153
75;2020-06-10;5999982;13;0.21105682255703
76;2020-06-10;5924858;41;0.689315529874574
84;2020-06-10;8032377;30;0.373204253602021
93;2020-06-10;5055651;31;0.613243358790162
94;2020-06-10;344679;0;0
01;2020-06-11;376879;0;0
02;2020-06-11;358749;2;0.695227342003426
03;2020-06-11;290691;110;45.2420871282289
04;2020-06-11;859959;0;0
05;2020-06-11;5997;0;0
06;2020-06-11;279471;28;13.4145480893049
07;2020-06-11;9961;0;0
08;2020-06-11;35334;0;0
11;2020-06-11;12278210;97;0.826985811500799
24;2020-06-11;2559073;13;0.5059637684491
27;2020-06-11;2783039;6;0.20413201598251
28;2020-06-11;3303500;9;0.283987705798049
32;2020-06-11;5962662;38;0.647086004373303
44;2020-06-11;5511747;52;0.944835504062956
52;2020-06-11;3801797;11;0.284525242868892
53;2020-06-11;3340379;0;0
75;2020-06-11;5999982;11;0.184261510579463
76;2020-06-11;5924858;45;0.775059760979185
84;2020-06-11;8032377;39;0.486446860908073
93;2020-06-11;5055651;68;1.37414780140279
94;2020-06-11;344679;3;0.848890010979089
01;2020-06-12;376879;0;0
02;2020-06-12;358749;1;0.347613671001713
03;2020-06-12;290691;117;46.9962288855982
04;2020-06-12;859959;4;0.401414641488698
05;2020-06-12;5997;0;0
06;2020-06-12;279471;18;10.0048060277822
07;2020-06-12;9961;0;0
08;2020-06-12;35334;0;0
11;2020-06-12;12278210;151;1.31108425171667
24;2020-06-12;2559073;9;0.350834342316016
27;2020-06-12;2783039;9;0.343753139107639
28;2020-06-12;3303500;14;0.436668728219153
32;2020-06-12;5962662;25;0.442717984735106
44;2020-06-12;5511747;46;0.834947806037651
52;2020-06-12;3801797;19;0.506909779271059
53;2020-06-12;3340379;3;0.093308467609739
75;2020-06-12;5999982;7;0.11020615075221
76;2020-06-12;5924858;45;0.779124772203121
84;2020-06-12;8032377;32;0.396943518820033
93;2020-06-12;5055651;28;0.573900775504501
94;2020-06-12;344679;0;0
01;2020-06-13;376879;0;0
02;2020-06-13;358749;5;1.33264890247588
03;2020-06-13;290691;46;19.6369009147218
04;2020-06-13;859959;1;0.13195822315829
05;2020-06-13;5997;0;0
06;2020-06-13;279471;14;6.2172868531619
07;2020-06-13;9961;0;0
08;2020-06-13;35334;0;0
11;2020-06-13;12278210;35;0.29752765350582
24;2020-06-13;2559073;5;0.202431291243188
