dep;jour;pop;P;tx_std
04;2020-06-16;165197;0;0
04;2020-06-17;165197;0;0
04;2020-06-18;165197;0;0
04;2020-06-19;165197;0;0
04;2020-06-20;165197;0;0
04;2020-06-21;165197;0;0
04;2020-06-22;165197;0;0
04;2020-06-23;165197;0;0
04;2020-06-24;165197;1;0.701868934636877
04;2020-06-25;165197;0;0
04;2020-06-26;165197;0;0
04;2020-06-27;165197;0;0
04;2020-06-28;165197;0;0
04;2020-06-29;165197;0;0
04;2020-06-30;165197;0;0
04;2020-07-01;165197;0;0
04;2020-07-02;165197;0;0
04;2020-07-03;165197;0;0
04;2020-07-04;165197;0;0
04;2020-07-05;165197;0;0
04;2020-07-06;165197;0;0
04;2020-07-07;165197;0;0
04;2020-07-08;165197;0;0
04;2020-07-09;165197;0;0
04;2020-07-10;165197;0;0
04;2020-07-11;165197;0;0
04;2020-07-12;165197;0;0
04;2020-07-13;165197;0;0
04;2020-07-14;165197;0;0
04;2020-07-15;165197;1;0.660133516229103
04;2020-07-16;165197;2;1.1578111529683
04;2020-07-17;165197;0;0
04;2020-07-18;165197;0;0
04;2020-07-19;165197;0;0
04;2020-07-20;165197;0;0
04;2020-07-21;165197;1;0.701868934636877
04;2020-07-22;165197;1;0.660133516229103
04;2020-07-23;165197;2;1.14533487766835
04;2020-07-24;165197;0;0
04;2020-07-25;165197;0;0
04;2020-07-26;165197;0;0
04;2020-07-27;165197;1;0.466921552260539
04;2020-07-28;165197;6;4.22668260323716
04;2020-07-29;165197;1;0.711370873792591
04;2020-07-30;165197;1;0.711370873792591
04;2020-07-31;165197;3;2.16906864239423
04;2020-08-01;165197;0;0
04;2020-08-02;165197;0;0
04;2020-08-03;165197;2;1.59261939681165
04;2020-08-04;165197;1;0.554452414363993
04;2020-08-05;165197;2;1.32677767866837
04;2020-08-06;165197;3;1.92036780854552
04;2020-08-07;165197;8;5.02709591565898
04;2020-08-08;165197;3;1.70159812534892
04;2020-08-09;165197;1;0.711370873792591
04;2020-08-10;165197;8;4.94981349749156
04;2020-08-11;165197;11;6.2633702587353
04;2020-08-12;165197;9;5.87161627708599
04;2020-08-13;165197;9;5.30185845131447
04;2020-08-14;165197;10;6.30449244860167
04;2020-08-15;165197;0;0
04;2020-08-16;165197;0;0
04;2020-08-17;165197;4;2.73350684088767
04;2020-08-18;165197;14;9.40687727893815
04;2020-08-19;165197;13;7.6933727984181
04;2020-08-20;165197;12;7.08075754303289
04;2020-08-21;165197;8;4.94537513049463
04;2020-08-22;165197;2;1.26940001648383
04;2020-08-23;165197;1;0.701868934636877
04;2020-08-24;165197;25;16.2219192296049
04;2020-08-25;165197;18;12.615871708372
04;2020-08-26;165197;15;10.5481589588701
04;2020-08-27;165197;17;10.8132956581897
04;2020-08-28;165197;13;9.22006232069968
04;2020-08-29;165197;4;2.5667192123276
04;2020-08-30;165197;0;0
04;2020-08-31;165197;14;8.48068481845825
04;2020-09-01;165197;16;10.8320565623939
04;2020-09-02;165197;9;5.26033411899536
04;2020-09-03;165197;16;10.5606795834808
04;2020-09-04;165197;13;8.05760759067944
04;2020-09-05;165197;2;1.0092743245742
04;2020-09-06;165197;0;0
04;2020-09-07;165197;22;15.4901764446943
04;2020-09-08;165197;13;8.20473379221325
04;2020-09-09;165197;6;4.37259653267621
04;2020-09-10;165197;15;10.2761274394974
04;2020-09-11;165197;12;7.35143980776073
04;2020-09-12;165197;15;9.843210721942
04;2020-09-13;165197;1;0.461165290896109
04;2020-09-14;165197;27;15.9877130525798
04;2020-09-15;165197;18;10.7235151110967
04;2020-09-16;165197;16;9.54348171030299
04;2020-09-17;165197;14;8.44027648952633
04;2020-09-18;165197;14;9.39487660864687
04;2020-09-19;165197;6;4.01822229912207
04;2020-09-20;165197;2;1.04913446792655
04;2020-09-21;165197;24;15.6840916099423
04;2020-09-22;165197;25;16.1680880725521
04;2020-09-23;165197;24;15.2618421002448
04;2020-09-24;165197;28;16.8086819967342
04;2020-09-25;165197;12;6.90853944764247
04;2020-09-26;165197;8;4.52358640359294
04;2020-09-27;165197;0;0
04;2020-09-28;165197;18;11.0788031693654
04;2020-09-29;165197;20;12.5293071416188
04;2020-09-30;165197;11;7.38801680864898
04;2020-10-01;165197;23;15.4071298602891
04;2020-10-02;165197;14;10.1994263276557
04;2020-10-03;165197;5;2.97354454403486
04;2020-10-04;165197;3;1.89849345855049
04;2020-10-05;165197;23;15.536417127115
04;2020-10-06;165197;26;14.9671775819923
04;2020-10-07;165197;27;16.2503679322239
04;2020-10-08;165197;29;17.8108917478728
04;2020-10-09;165197;31;21.5658949268008
04;2020-10-10;165197;16;10.5457303878563
04;2020-10-11;165197;6;3.4859465083128
04;2020-10-12;165197;40;26.3215050658681
04;2020-10-13;165197;54;33.075440869271
04;2020-10-14;165197;55;33.0660451828064
04;2020-10-15;165197;73;45.4210937386132
04;2020-10-16;165197;40;25.7149980708398
04;2020-10-17;165197;11;6.10042375541086
04;2020-10-18;165197;6;3.59421522355767
04;2020-10-19;165197;42;26.0399929119296
04;2020-10-20;165197;64;39.159292800499
04;2020-10-21;165197;88;54.0695755015704
04;2020-10-22;165197;124;75.5231232032613
04;2020-10-23;165197;106;65.8034154973326
04;2020-10-24;165197;48;28.3051027380248
04;2020-10-25;165197;9;4.74541075238935
04;2020-10-26;165197;150;86.6665342590972
04;2020-10-27;165197;90;53.853941224181
04;2020-10-28;165197;98;55.4723881573994
04;2020-10-29;165197;93;57.6199309093882
04;2020-10-30;165197;109;67.073930036193
04;2020-10-31;165197;26;15.3874000913519
04;2020-11-01;165197;21;11.5179537677461
04;2020-11-02;165197;165;98.7277436098254
04;2020-11-03;165197;145;85.990438381074
04;2020-11-04;165197;146;86.7227705261919
04;2020-11-05;165197;129;79.2121961728388
04;2020-11-06;165197;124;74.9980355657867
04;2020-11-07;165197;37;21.0671879697291
04;2020-11-08;165197;15;8.70815416813524
04;2020-11-09;165197;144;85.7000560308691
04;2020-11-10;165197;113;65.7800424850305
04;2020-11-11;165197;18;10.7425774577338
04;2020-11-12;165197;65;39.8125874413431
04;2020-11-13;165197;89;53.0861041538781
04;2020-11-14;165197;16;8.05011968567543
04;2020-11-15;165197;13;7.60513061198791
04;2020-11-16;165197;88;54.1922644568107
04;2020-11-17;165197;69;41.1958521413173
04;2020-11-18;165197;53;29.4378123342799
04;2020-11-19;165197;65;36.5062783330009
04;2020-11-20;165197;38;22.1799267445236
04;2020-11-21;165197;26;13.7669189136664
04;2020-11-22;165197;7;3.23160459227481
04;2020-11-23;165197;44;25.7999986977368
04;2020-11-24;165197;41;22.2457588992828
04;2020-11-25;165197;41;22.7517855006793
04;2020-11-26;165197;40;24.5620353186012
04;2020-11-27;165197;34;19.9081778405671
04;2020-11-28;165197;17;9.74663293654947
04;2020-11-29;165197;4;1.97801925299045
04;2020-11-30;165197;26;16.5040746549781
04;2020-12-01;165197;36;19.8551243527604
04;2020-12-02;165197;17;9.34375170640935
04;2020-12-03;165197;29;18.6985572082696
04;2020-12-04;165197;36;22.3772472579998
04;2020-12-05;165197;5;3.28990554193819
04;2020-12-06;165197;7;4.80731986253245
04;2020-12-07;165197;26;16.463312570986
04;2020-12-08;165197;24;13.3632475632902
04;2020-12-09;165197;23;14.3013680909601
05;2020-05-13;141756;0;0
05;2020-05-14;141756;7;4.57843963945209
05;2020-05-15;141756;0;0
05;2020-05-16;141756;0;0
05;2020-05-17;141756;0;0
05;2020-05-18;141756;2;1.27444681779272
05;2020-05-19;141756;5;3.22393223468073
05;2020-05-20;141756;2;1.39189344580636
05;2020-05-21;141756;0;0
05;2020-05-22;141756;0;0
05;2020-05-23;141756;0;0
05;2020-05-24;141756;0;0
05;2020-05-25;141756;0;0
05;2020-05-26;141756;1;0.507794546253615
05;2020-05-27;141756;1;0.713631519390792
05;2020-05-28;141756;0;0
05;2020-05-29;141756;0;0
05;2020-05-30;141756;0;0
05;2020-05-31;141756;0;0
05;2020-06-01;141756;0;0
05;2020-06-02;141756;2;1.05132590411365
05;2020-06-03;141756;0;0
05;2020-06-04;141756;0;0
05;2020-06-05;141756;0;0
05;2020-06-06;141756;0;0
05;2020-06-07;141756;0;0
05;2020-06-08;141756;0;0
05;2020-06-09;141756;0;0
05;2020-06-10;141756;0;0
05;2020-06-11;141756;0;0
05;2020-06-12;141756;0;0
05;2020-06-13;141756;0;0
05;2020-06-14;141756;0;0
05;2020-06-15;141756;0;0
05;2020-06-16;141756;0;0
05;2020-06-17;141756;0;0
05;2020-06-18;141756;0;0
05;2020-06-19;141756;0;0
05;2020-06-20;141756;0;0
05;2020-06-21;141756;0;0
05;2020-06-22;141756;0;0
05;2020-06-23;141756;0;0
05;2020-06-24;141756;0;0
05;2020-06-25;141756;0;0
05;2020-06-26;141756;0;0
05;2020-06-27;141756;0;0
05;2020-06-28;141756;0;0
05;2020-06-29;141756;1;1.00193056837042
05;2020-06-30;141756;0;0
05;2020-07-01;141756;0;0
05;2020-07-02;141756;0;0
05;2020-07-03;141756;0;0
05;2020-07-04;141756;0;0
05;2020-07-05;141756;0;0
05;2020-07-06;141756;0;0
05;2020-07-07;141756;0;0
05;2020-07-08;141756;0;0
05;2020-07-09;141756;0;0
05;2020-07-10;141756;0;0
05;2020-07-11;141756;0;0
05;2020-07-12;141756;0;0
05;2020-07-13;141756;1;0.725183999394897
05;2020-07-14;141756;0;0
05;2020-07-15;141756;1;0.773713113559663
05;2020-07-16;141756;0;0
05;2020-07-17;141756;0;0
05;2020-07-18;141756;0;0
05;2020-07-19;141756;0;0
05;2020-07-20;141756;0;0
05;2020-07-21;141756;0;0
05;2020-07-22;141756;0;0
05;2020-07-23;141756;0;0
05;2020-07-24;141756;0;0
05;2020-07-25;141756;1;0.641410098980319
05;2020-07-26;141756;0;0
05;2020-07-27;141756;0;0
05;2020-07-28;141756;0;0
05;2020-07-29;141756;1;0.641410098980319
05;2020-07-30;141756;0;0
05;2020-07-31;141756;0;0
05;2020-08-01;141756;0;0
05;2020-08-02;141756;0;0
05;2020-08-03;141756;1;0.799726794508886
05;2020-08-04;141756;2;1.77314219468503
05;2020-08-05;141756;2;1.61855766063602
05;2020-08-06;141756;3;2.47656172890192
05;2020-08-07;141756;3;1.90898139318504
05;2020-08-08;141756;2;1.45036799878979
05;2020-08-09;141756;2;1.57163558765669
05;2020-08-10;141756;3;2.31754786654015
05;2020-08-11;141756;2;1.80985228249046
05;2020-08-12;141756;2;1.38848819842273
05;2020-08-13;141756;5;3.61390646229498
05;2020-08-14;141756;4;2.78531026989072
05;2020-08-15;141756;2;1.43881551878569
05;2020-08-16;141756;3;2.37066521533238
05;2020-08-17;141756;8;5.85472294432036
05;2020-08-18;141756;9;5.89023378776919
05;2020-08-19;141756;6;4.06369839129584
05;2020-08-20;141756;0;0
05;2020-08-21;141756;0;0
05;2020-08-22;141756;0;0
05;2020-08-23;141756;0;0
05;2020-08-24;141756;7;4.98233620355301
05;2020-08-25;141756;6;4.311847888025
05;2020-08-26;141756;5;3.90473594339476
05;2020-08-27;141756;11;7.52581253497896
05;2020-08-28;141756;12;8.40340091306696
05;2020-08-29;141756;2;1.28480611575072
05;2020-08-30;141756;0;0
05;2020-08-31;141756;8;5.11004497596763
05;2020-09-01;141756;4;3.38148787014715
05;2020-09-02;141756;8;5.97115002353585
05;2020-09-03;141756;8;5.75355393892212
05;2020-09-04;141756;9;6.15927207864855
05;2020-09-05;141756;4;2.77697639684545
05;2020-09-06;141756;1;0.666709446411464
05;2020-09-07;141756;21;15.7708787549349
05;2020-09-08;141756;6;4.33745378968989
05;2020-09-09;141756;18;13.135092322949
05;2020-09-10;141756;16;10.7739543572948
05;2020-09-11;141756;5;3.45222176237022
05;2020-09-12;141756;1;0.641410098980319
05;2020-09-13;141756;2;1.13776976687044
05;2020-09-14;141756;18;13.3040120011224
05;2020-09-15;141756;15;11.0986232496579
05;2020-09-16;141756;9;6.19062922145078
05;2020-09-17;141756;14;10.4995371310393
05;2020-09-18;141756;12;9.0909695697356
05;2020-09-19;141756;1;0.641410098980319
05;2020-09-20;141756;1;0.607912099883774
05;2020-09-21;141756;19;13.9545274871037
05;2020-09-22;141756;21;14.9573068451372
05;2020-09-23;141756;13;9.99220738128532
05;2020-09-24;141756;13;9.3935522415215
05;2020-09-25;141756;6;4.0177648906448
05;2020-09-26;141756;1;0.56081529840193
05;2020-09-27;141756;2;1.42726303878158
05;2020-09-28;141756;18;13.5021894023148
05;2020-09-29;141756;4;3.05587819282028
05;2020-09-30;141756;8;6.15569176616553
05;2020-10-01;141756;18;13.3659022729137
05;2020-10-02;141756;56;40.7800903782238
05;2020-10-03;141756;2;2.00386113674085
05;2020-10-04;141756;21;14.3396613962983
05;2020-10-05;141756;29;20.8890599658271
05;2020-10-06;141756;32;23.9901079282546
05;2020-10-07;141756;33;23.9050692843224
05;2020-10-08;141756;34;25.3143188086612
05;2020-10-09;141756;53;37.085979892136
05;2020-10-10;141756;16;10.4244279184035
05;2020-10-11;141756;23;16.9541389478153
05;2020-10-12;141756;76;53.7781251273376
05;2020-10-13;141756;48;34.6083944157488
05;2020-10-14;141756;66;48.1886672084879
05;2020-10-15;141756;85;60.2880752773086
05;2020-10-16;141756;95;65.6905096120483
05;2020-10-17;141756;30;21.6148366175753
05;2020-10-18;141756;40;28.7503324871744
05;2020-10-19;141756;97;69.8428978333898
05;2020-10-20;141756;100;70.9358012218186
05;2020-10-21;141756;123;85.9633237644639
05;2020-10-22;141756;151;105.938435699828
05;2020-10-23;141756;108;77.6613904156991
05;2020-10-24;141756;86;58.6070883065802
05;2020-10-25;141756;37;25.730080302467
05;2020-10-26;141756;162;115.245572741906
05;2020-10-27;141756;203;146.179056276599
05;2020-10-28;141756;245;171.942397370026
05;2020-10-29;141756;204;143.881119023492
05;2020-10-30;141756;157;107.90085090091
05;2020-10-31;141756;41;29.4224451121854
05;2020-11-01;141756;46;33.1244649833136
05;2020-11-02;141756;190;134.267626378747
05;2020-11-03;141756;203;142.807913375869
05;2020-11-04;141756;178;125.907322480488
05;2020-11-05;141756;242;172.383705484114
05;2020-11-06;141756;169;117.518897784634
05;2020-11-07;141756;24;15.9595397203179
05;2020-11-08;141756;24;15.9305757019352
05;2020-11-09;141756;198;136.166025776895
05;2020-11-10;141756;158;108.558772533641
05;2020-11-11;141756;25;17.3661306811576
05;2020-11-12;141756;109;73.1187902169445
05;2020-11-13;141756;97;65.9653508160425
05;2020-11-14;141756;16;10.6897590997745
05;2020-11-15;141756;31;21.8509395437692
05;2020-11-16;141756;141;95.9689763423344
05;2020-11-17;141756;94;63.1774515339712
05;2020-11-18;141756;93;63.2148421268826
05;2020-11-19;141756;65;46.2122280500596
05;2020-11-20;141756;73;50.6570443947808
05;2020-11-21;141756;13;10.1829097731693
05;2020-11-22;141756;9;6.02878655806365
05;2020-11-23;141756;75;52.7457637316884
05;2020-11-24;141756;60;39.900537528306
05;2020-11-25;141756;54;34.2929548841098
05;2020-11-26;141756;32;21.8369264717242
05;2020-11-27;141756;47;33.7367572126869
05;2020-11-28;141756;14;10.5979209748446
05;2020-11-29;141756;5;2.87308905793745
05;2020-11-30;141756;42;28.897708977556
05;2020-12-01;141756;34;24.3815522923306
05;2020-12-02;141756;33;24.0474949226994
05;2020-12-03;141756;29;22.0014253104584
05;2020-12-04;141756;18;13.3345170930911
05;2020-12-05;141756;18;13.3641416211474
05;2020-12-06;141756;2;1.25716287725082
05;2020-12-07;141756;38;27.1130023181811
05;2020-12-08;141756;39;27.357929532419
05;2020-12-09;141756;26;18.0964083347373
06;2020-05-13;1079396;19;1.68340340188981
06;2020-05-14;1079396;24;1.95665804103334
06;2020-05-15;1079396;20;1.79944962274369
06;2020-05-16;1079396;2;0.137202262954213
06;2020-05-17;1079396;2;0.162412062968202
06;2020-05-18;1079396;48;4.12076205372686
06;2020-05-19;1079396;12;0.97374712039683
06;2020-05-20;1079396;5;0.459187843793826
06;2020-05-21;1079396;2;0.152322737904115
06;2020-05-22;1079396;4;0.355484783832602
06;2020-05-23;1079396;3;0.263998555036985
06;2020-05-24;1079396;1;0.0930663521810035
06;2020-05-25;1079396;13;1.05845886796087
06;2020-05-26;1079396;13;1.15598559975657
06;2020-05-27;1079396;12;1.09557108835298
06;2020-05-28;1079396;4;0.341821881171901
06;2020-05-29;1079396;3;0.232465500968001
06;2020-05-30;1079396;1;0.104674252569691
06;2020-05-31;1079396;0;0
06;2020-06-01;1079396;0;0
06;2020-06-02;1079396;12;0.960269860975496
06;2020-06-03;1079396;11;0.887989147834458
06;2020-06-04;1079396;8;0.697551772487041
06;2020-06-05;1079396;8;0.692991118759705
06;2020-06-06;1079396;3;0.247498902064547
06;2020-06-07;1079396;2;0.160386560436293
06;2020-06-08;1079396;4;0.359495328420147
06;2020-06-09;1079396;4;0.361890836598373
06;2020-06-10;1079396;7;0.625518265276507
06;2020-06-11;1079396;4;0.309848285343269
06;2020-06-12;1079396;1;0.104674252569691
06;2020-06-13;1079396;0;0
06;2020-06-14;1079396;1;0.0715715248869561
06;2020-06-15;1079396;1;0.105889392653596
06;2020-06-16;1079396;1;0.0985295730830812
06;2020-06-17;1079396;2;0.169884648845553
06;2020-06-18;1079396;0;0
06;2020-06-19;1079396;4;0.364167515946641
06;2020-06-20;1079396;0;0
06;2020-06-21;1079396;0;0
06;2020-06-22;1079396;2;0.179554279529959
06;2020-06-23;1079396;1;0.0985295730830812
06;2020-06-24;1079396;3;0.309093218306368
06;2020-06-25;1079396;3;0.282078468642828
06;2020-06-26;1079396;4;0.401481431953657
06;2020-06-27;1079396;0;0
06;2020-06-28;1079396;0;0
06;2020-06-29;1079396;3;0.288223148129438
06;2020-06-30;1079396;4;0.39701016195329
06;2020-07-01;1079396;2;0.174985271613859
06;2020-07-02;1079396;2;0.192751902454915
06;2020-07-03;1079396;2;0.170143879136126
06;2020-07-04;1079396;2;0.174019963356889
06;2020-07-05;1079396;0;0
06;2020-07-06;1079396;3;0.285480185023387
06;2020-07-07;1079396;3;0.234132689253048
06;2020-07-08;1079396;1;0.0962135150750142
06;2020-07-09;1079396;12;1.13775428917654
06;2020-07-10;1079396;3;0.263916309283526
06;2020-07-11;1079396;2;0.169333173880243
06;2020-07-12;1079396;0;0
06;2020-07-13;1079396;7;0.632115921020771
06;2020-07-14;1079396;3;0.295782532613495
06;2020-07-15;1079396;8;0.748738526319172
06;2020-07-16;1079396;5;0.449514250275805
06;2020-07-17;1079396;16;1.45285812111173
06;2020-07-18;1079396;5;0.444836403959849
06;2020-07-19;1079396;2;0.140917235674154
06;2020-07-20;1079396;16;1.47662502430941
06;2020-07-21;1079396;13;1.26632969033054
06;2020-07-22;1079396;13;1.16454959541852
06;2020-07-23;1079396;16;1.52791824417963
06;2020-07-24;1079396;49;4.50308595807314
06;2020-07-25;1079396;9;0.888490901627191
06;2020-07-26;1079396;8;0.720513839228786
06;2020-07-27;1079396;20;1.90524875050137
06;2020-07-28;1079396;16;1.51506201677242
06;2020-07-29;1079396;25;2.38104969500717
06;2020-07-30;1079396;47;4.42495461165857
06;2020-07-31;1079396;39;3.75661203414362
06;2020-08-01;1079396;45;4.21985621373963
06;2020-08-02;1079396;1;0.0876530450116725
06;2020-08-03;1079396;49;4.64588695905424
06;2020-08-04;1079396;60;5.76413534621927
06;2020-08-05;1079396;64;6.28554688549382
06;2020-08-06;1079396;64;6.06721511402059
06;2020-08-07;1079396;79;7.48341904068221
06;2020-08-08;1079396;32;3.11377343638954
06;2020-08-09;1079396;3;0.267009551220667
06;2020-08-10;1079396;121;11.5895359814093
06;2020-08-11;1079396;100;9.42180905276894
06;2020-08-12;1079396;97;9.37833056897954
06;2020-08-13;1079396;128;12.6176014675931
06;2020-08-14;1079396;129;12.6681917435322
06;2020-08-15;1079396;15;1.49510906188722
06;2020-08-16;1079396;3;0.306777160298301
06;2020-08-17;1079396;202;19.6036062568204
06;2020-08-18;1079396;177;17.3121856302359
06;2020-08-19;1079396;276;26.8061996440884
06;2020-08-20;1079396;179;17.4347632695167
06;2020-08-21;1079396;237;23.3066378780391
06;2020-08-22;1079396;78;7.54827303671434
06;2020-08-23;1079396;11;1.0237810868126
06;2020-08-24;1079396;290;28.2405380938259
06;2020-08-25;1079396;277;26.8563829703027
06;2020-08-26;1079396;195;18.9875366114561
06;2020-08-27;1079396;298;29.0525599576936
06;2020-08-28;1079396;255;24.7573275949303
06;2020-08-29;1079396;75;7.42310334692001
06;2020-08-30;1079396;11;1.01617145879417
06;2020-08-31;1079396;297;29.2190211020355
06;2020-09-01;1079396;232;22.093789205168
06;2020-09-02;1079396;250;23.7813029041624
06;2020-09-03;1079396;276;26.1091758656216
06;2020-09-04;1079396;281;27.0630553604985
06;2020-09-05;1079396;111;10.1388840170357
06;2020-09-06;1079396;32;2.87774556850905
06;2020-09-07;1079396;327;31.1235783401746
06;2020-09-08;1079396;310;29.6390617195946
06;2020-09-09;1079396;337;32.0714506224125
06;2020-09-10;1079396;282;26.8153198757274
06;2020-09-11;1079396;302;28.5423314828773
06;2020-09-12;1079396;95;9.17953648219212
06;2020-09-13;1079396;26;2.25014452714048
06;2020-09-14;1079396;352;33.4960350678289
06;2020-09-15;1079396;291;27.9059876892179
06;2020-09-16;1079396;281;26.8130122079797
06;2020-09-17;1079396;224;21.5111808087682
06;2020-09-18;1079396;231;21.9495920653665
06;2020-09-19;1079396;61;5.75445777399721
06;2020-09-20;1079396;7;0.620931069145903
06;2020-09-21;1079396;281;26.6570041229972
06;2020-09-22;1079396;140;13.1888396496297
